id,دانشكده,گروه آموزشي,شماره و گروه درس,نام درس,واحد کل,واحد ع,ظر فيت,ثبت نام شده,تعداد ليست انتظار,جنسيت,نام استاد,زمان و مكان ارائه/ امتحان,توضيحات,امكان اخذ درس توسط ساير مراكز,حذف اضطراري
1755,علوم پايه,دروس سرويسي,2226133_01,آزمايشگاه شيمي آلي,1,1,10,10,2,مختلط,غلامي پور سميرا,درس(ع): يك شنبه   12:00-14:30 مکان: آزمايشگاه شيمي آلي,,-,امكان دارد
1756,علوم پايه,دروس سرويسي,2226133_02,آزمايشگاه شيمي آلي,1,1,10,2,0,مختلط,غلامي پور سميرا,درس(ع): دوشنبه    09:30-12:00 مکان: آزمايشگاه شيمي آلي,,-,امكان دارد
1757,علوم پايه,دروس سرويسي,2226141_01,زيست شناسي عمومي,2,0,45,4,0,مختلط,رئيس زاده جهرمي سمانه,"درس(ت): شنبه      09:30-11:30
  امتحان(1404.11.05)  ساعت : 09:30-11:30",,-,امكان دارد
1758,مهندسي شهيد نيكبخت,مهندسي مواد,2412100_01,نقشه كشي صنعتي,2,1,1,1,0,مختلط,"سردشتي بيرجندي محمدرضا
اساتيد گروه آموزشي",درس(ت): پنج شنبه  13:00-15:00,,-,امكان دارد
1759,مهندسي شهيد نيكبخت,مهندسي مواد,2412101_01,رياضي  مهندسي,3,0,4,4,0,مختلط,سردشتي بيرجندي محمدرضا,"درس(ت): شنبه      18:00-20:00 مکان: كلاس 106
 درس(ت): دوشنبه    18:00-20:00 مکان: كلاس 106
  امتحان(1404.10.29)  ساعت : 07:30-09:30",,-,امكان دارد
1760,مهندسي شهيد نيكبخت,مهندسي مواد,2412123_01,كارگاه عمومي,1,1,10,10,0,مختلط,كياني مهر حميدرضا,درس(ع): يك شنبه   10:30-13:30,,-,امكان دارد
1761,مهندسي شهيد نيكبخت,مهندسي مواد,2412200_01,آشنايي با تاريخچه و مباني مواد و متالورژي,2,0,1,1,0,مختلط,اوكاتي صادق فريدون,"درس(ت): سه شنبه   15:00-17:00
  امتحان(1404.11.04)  ساعت : 07:30-09:30",,-,امكان دارد
1762,مهندسي شهيد نيكبخت,مهندسي مواد,2412210_01,آز خواص مكانيكي مواد1,1,1,12,3,0,مختلط,خمري محسن,درس(ع): دوشنبه    10:30-13:30,,-,امكان دارد
1763,مهندسي شهيد نيكبخت,مهندسي مواد,2412221_01,آشنايي با فرايندهاي ساخت,3,0,35,15,0,مختلط,زينلي مقدم حسن,"درس(ت): چهارشنبه  13:00-15:00
 درس(ت): چهارشنبه  15:00-17:00
  امتحان(1404.11.08)  ساعت : 09:30-11:30",,-,امكان دارد
1764,مهندسي شهيد نيكبخت,مهندسي مواد,2412222_01,مباني مهندسي برق,3,0,35,2,0,مختلط,خطيبي نيا ميثم,"درس(ت): سه شنبه   13:00-15:00
 درس(ت): چهارشنبه  13:00-15:00",,-,امكان دارد
1765,مهندسي شهيد نيكبخت,مهندسي مواد,2412230_01,اصول مهندسي پليمر,3,0,10,5,0,مختلط,"خسروي حامد
اساتيد گروه آموزشي","درس(ت): شنبه      13:00-15:00 مکان: كلاس 201
 درس(ت): پنج شنبه  07:30-09:30
  امتحان(1404.10.28)  ساعت : 07:30-09:30",,-,امكان دارد
1766,مهندسي شهيد نيكبخت,مهندسي مواد,2412233_01,نانو مواد,2,0,35,4,0,مختلط,صميمي عبدالرضا,"درس(ت): شنبه      15:00-17:00
  امتحان(1404.11.06)  ساعت : 09:30-11:30",,-,امكان دارد
1767,مهندسي شهيد نيكبخت,مهندسي مواد,2412254_01,پديده هاي انتقال,2,0,35,2,0,مختلط,صميمي عبدالرضا,"درس(ت): يك شنبه   09:30-11:30 مکان: كلاس 106
 درس(ت): چهارشنبه  09:30-11:30 مکان: كلاس 106
  امتحان(1404.10.30)  ساعت : 07:30-09:30",,-,امكان دارد
1768,مهندسي شهيد نيكبخت,مهندسي مواد,2412256_01,آزمايشگاه متالوگرافي و ريزساختار مواد1,1,1,10,0,0,مختلط,اوكاتي صادق فريدون,درس(ع): سه شنبه   07:30-10:30,,-,امكان دارد
1769,مهندسي شهيد نيكبخت,مهندسي مواد,2412258_01,آزمايشگاه انجماد و ريخته گري مواد,1,1,10,1,0,مختلط,كياني مهر حميدرضا,درس(ع): شنبه      07:30-10:30,,-,امكان دارد
1770,مهندسي شهيد نيكبخت,مهندسي مواد,2412262_01,اصول شكل دهي مواد1,3,0,35,4,0,مختلط,روديني قدرت اله,"درس(ت): شنبه      07:30-09:30
 درس(ت): دوشنبه    07:30-09:30
  امتحان(1404.11.01)  ساعت : 09:30-11:30",,-,امكان دارد
1771,مهندسي شهيد نيكبخت,مهندسي مواد,2412266_01,خوردگي و حفاظت مواد,2,0,10,2,0,مختلط,دستجردي زهرا,"درس(ت): شنبه      18:00-20:00
 درس(ت): دوشنبه    18:00-20:00
  امتحان(1404.10.28)  ساعت : 09:30-11:30",,-,امكان دارد
1772,مهندسي شهيد نيكبخت,مهندسي مواد,2412273_01,مهندسي پودر,3,0,35,5,0,مختلط,روديني قدرت اله,"درس(ت): چهارشنبه  07:30-09:30
 درس(ت): پنج شنبه  18:00-20:00
  امتحان(1404.11.07)  ساعت : 09:30-11:30",,-,امكان دارد
1773,مهندسي شهيد نيكبخت,مهندسي مواد,2412278_01,مواد مركب,2,0,15,5,0,مختلط,خسروي حامد,"درس(ت): دوشنبه    15:00-17:00 مکان: دفتركار
  امتحان(1404.11.08)  ساعت : 07:30-09:30",,-,امكان دارد
